MPAnoIso,Signal Peptide (PredSi),Signal Peptide (SignalP),Signal Peptide (Phobius),SPC,cirfessScore,Topology
Q920G9,No,No,No,0,0,No
Q920H1,Yes,Yes,Yes,0,0,No
Q920H4,No,No,No,0,2,Yes
Q920H8,Yes,Yes,Yes,0,74,Yes
Q920I0,Yes,No,No,0,0,No
Q920I9,No,No,No,0,0,No
Q920J3,No,No,No,0,0,No
Q920J4,No,No,No,0,0,No
Q920K5,No,No,No,0,0,No
Q920L1,No,No,No,0,0,No
Q920L2,No,No,No,0,0,No
Q920L5,No,No,No,0,3,No
Q920L6,No,No,No,0,3,No
Q920L7,No,No,No,0,0,No
Q920M2,No,No,No,0,0,No
Q920M5,No,No,No,0,0,No
Q920M7,No,No,No,0,0,No
Q920M9,No,No,No,0,0,No
Q920N1,No,No,No,0,0,No
Q920N2,No,No,No,0,15,No
Q920N7,No,Yes,No,0,12,No
Q920P0,No,No,No,0,0,No
Q920P3,Yes,No,No,0,0,No
Q920P5,No,No,No,0,0,No
Q920P6,No,No,No,0,0,No
Q920Q0,No,No,No,0,0,No
Q920Q2,No,No,No,0,0,No
Q920Q3,No,No,No,0,0,No
Q920Q4,No,No,No,0,0,No
Q920Q6,No,No,No,0,0,No
Q920Q8,No,No,No,0,0,No
Q920R0,No,No,No,0,0,No
Q920R3,No,No,No,0,6,No
Q920R4,No,No,No,0,0,No
Q920R6,No,No,No,0,33,No
Q920S2,Yes,Yes,Yes,0,8,No
Q920S3,No,No,No,0,0,No
Q920V1,No,Yes,No,0,60,No
Q92185,Yes,No,No,1,29,No
Q92186,Yes,Yes,Yes,1,78,No
Q92187,No,No,Yes,1,47,No
Q921A2,No,No,No,0,26,Yes
Q921A3,No,No,No,0,0,No
Q921A4,No,No,No,0,0,No
Q921B4,No,No,No,0,0,No
Q921C1,No,Yes,No,0,0,Yes
Q921C3,No,No,No,0,0,No
Q921C5,No,No,No,0,0,No
Q921D4,No,No,No,0,0,No
Q921D9,No,No,No,0,0,No
Q921E2,No,No,No,0,0,No
Q921E6,No,No,No,0,0,No
Q921F2,No,No,No,0,0,No
Q921F4,No,No,No,0,0,No
Q921G6,No,No,No,0,56,No
Q921G7,No,No,No,0,5,No
Q921G8,No,No,No,0,0,No
Q921H8,No,No,Yes,0,16,No
Q921H9,No,No,No,0,0,No
Q921I0,No,Yes,No,0,0,Yes
Q921I1,Yes,Yes,Yes,0,29,No
Q921I2,No,No,No,0,0,No
Q921I6,No,No,No,0,0,No
Q921I9,No,No,No,0,0,No
Q921J2,No,No,No,0,0,No
Q921J4,No,No,No,0,0,No
Q921K8,No,No,No,0,0,No
Q921K9,No,No,No,0,0,No
Q921L3,No,Yes,No,0,0,No
Q921L5,No,No,No,0,0,No
Q921L7,No,No,Yes,0,2,No
Q921L8,No,No,No,0,28,No
Q921M3,No,No,No,0,0,No
Q921M4,No,No,No,0,0,No
Q921M7,No,No,No,0,0,No
Q921N6,No,No,No,0,0,No
Q921N7,No,No,No,0,0,No
Q921N8,No,No,No,0,0,No
Q921P9,No,No,No,0,0,No
Q921Q3,No,Yes,Yes,0,9,No
Q921Q7,No,No,No,0,0,No
Q921R4,No,No,No,0,18,No
Q921R7,No,Yes,No,0,26,No
Q921R8,No,No,No,0,26,No
Q921S7,No,No,No,0,0,No
Q921T2,No,No,No,0,6,No
Q921U8,No,No,No,0,0,No
Q921V5,No,Yes,Yes,0,24,No
Q921V7,No,Yes,No,0,40,No
Q921W0,No,No,No,0,0,No
Q921W4,No,No,No,0,0,No
Q921W8,Yes,Yes,Yes,0,36,Yes
Q921X6,No,No,No,0,0,No
Q921X9,Yes,Yes,Yes,0,6,No
Q921Y0,No,No,No,0,0,No
Q921Y2,No,No,No,0,0,No
Q921Y4,Yes,Yes,Yes,0,0,No
Q921Z5,No,No,No,0,0,No
Q922B1,No,No,No,0,0,No
Q922B2,No,No,No,0,0,No
Q922B6,No,No,No,0,0,No
Q922B9,No,No,No,0,0,No
Q922C1,No,No,No,0,0,No
Q922D4,No,No,No,0,0,No
Q922D8,No,No,No,0,0,No
Q922E4,No,No,No,0,0,No
Q922E6,No,No,Yes,0,36,No
Q922F4,No,No,No,0,0,No
Q922G0,No,No,No,0,18,No
Q922G2,No,No,No,0,0,No
Q922G7,No,No,No,0,0,No
Q922H1,No,No,No,0,0,No
Q922H2,No,No,No,0,0,No
Q922H4,No,No,No,0,0,No
Q922H7,No,No,No,0,0,No
Q922H9,No,No,No,0,0,No
Q922I5,No,No,No,0,0,No
Q922J3,No,No,No,0,0,No
Q922J6,No,Yes,No,0,12,Yes
Q922J9,No,No,No,0,42,No
Q922K7,No,No,No,0,0,No
Q922K9,No,No,No,0,0,No
Q922L6,No,No,No,0,0,No
Q922M3,No,No,No,0,0,No
Q922M5,No,No,No,0,0,No
Q922M7,No,No,No,0,0,No
Q922P8,Yes,Yes,Yes,0,22,Yes
Q922P9,No,No,No,0,0,No
Q922Q1,No,Yes,No,0,0,No
Q922Q2,No,No,No,0,0,No
Q922Q4,No,Yes,Yes,0,18,No
Q922Q5,No,No,No,0,2,No
Q922Q6,No,Yes,Yes,0,32,No
Q922Q8,No,No,No,0,15,No
Q922Q9,Yes,Yes,Yes,0,0,No
Q922R0,No,No,No,0,0,No
Q922R1,No,No,No,0,0,No
Q922R5,No,No,No,0,0,No
Q922R8,Yes,Yes,Yes,0,6,No
Q922S4,No,No,No,0,0,No
Q922S8,No,No,No,0,0,No
Q922T2,Yes,Yes,Yes,0,18,Yes
Q922U1,No,No,No,0,0,No
Q922U2,No,No,No,0,0,No
Q922V4,No,No,No,0,0,No
Q922W5,No,Yes,Yes,0,18,No
Q922X9,No,No,No,0,0,No
Q922Y0,No,No,No,0,0,No
Q922Y1,No,No,No,0,0,No
Q922Y2,No,No,No,0,0,No
Q922Z0,Yes,Yes,Yes,0,22,No
Q922Z1,No,No,No,0,6,No
Q923A2,No,No,No,0,0,No
Q923B0,No,No,No,0,0,No
Q923B1,No,No,No,0,0,No
Q923B3,No,No,No,0,0,No
Q923B6,No,No,No,0,21,No
Q923D2,No,No,No,0,0,No
Q923D3,Yes,Yes,Yes,0,12,Yes
Q923D4,No,No,No,0,0,No
Q923D5,No,No,No,0,0,No
Q923E4,No,No,Yes,0,19,No
Q923G2,No,No,No,0,0,No
Q923G5,No,Yes,No,0,0,No
Q923I7,No,No,No,0,4,Yes
Q923I8,No,Yes,Yes,0,6,No
Q923J1,No,No,No,0,114,Yes
Q923J6,No,No,No,0,158,No
Q923K1,Yes,Yes,Yes,0,66,Yes
Q923K4,No,Yes,Yes,0,9,No
Q923K9,No,No,No,0,0,No
Q923L3,Yes,Yes,Yes,0,356,Yes
Q923M0,No,No,No,0,0,No
Q923M1,No,No,Yes,0,12,No
Q923P0,Yes,Yes,Yes,0,23,No
Q923Q2,No,No,No,0,0,No
Q923S2,Yes,Yes,Yes,0,0,No
Q923S6,No,No,No,0,0,No
Q923S8,No,No,No,0,0,No
Q923S9,No,No,No,0,0,No
Q923T7,No,No,No,0,0,No
Q923T9,No,No,No,0,18,No
Q923U0,No,No,No,0,0,No
Q923U9,No,No,No,0,20,Yes
Q923V4,No,No,No,0,0,No
Q923V8,Yes,Yes,Yes,0,0,No
Q923W1,No,No,No,0,0,No
Q923W4,No,No,No,0,0,No
Q923W9,Yes,Yes,Yes,0,80,Yes
Q923X1,Yes,Yes,Yes,0,72,Yes
Q923X4,No,No,No,0,0,No
Q923X5,No,Yes,No,0,6,Yes
Q923X6,No,Yes,No,0,10,Yes
Q923X8,No,Yes,No,0,5,Yes
Q923X9,No,Yes,No,0,4,Yes
Q923Y0,No,Yes,No,0,4,Yes
Q923Y1,No,Yes,No,0,0,Yes
Q923Y2,No,Yes,No,0,0,Yes
Q923Y3,No,Yes,No,0,4,Yes
Q923Y4,No,Yes,No,0,14,Yes
Q923Y5,No,Yes,No,0,4,Yes
Q923Y6,No,Yes,No,0,6,Yes
Q923Y7,No,No,No,0,4,Yes
Q923Y8,No,No,No,0,3,Yes
Q923Y9,No,No,No,0,12,Yes
Q923Z0,Yes,Yes,Yes,0,3,Yes
Q923Z3,No,No,No,0,0,No
Q923Z4,No,No,No,0,0,No
Q92466,No,No,No,0,0,No
Q92478,No,Yes,Yes,2,38,Yes
Q92481,No,No,No,0,0,No
Q92482,Yes,No,No,3,0,Yes
Q92484,Yes,Yes,Yes,0,35,No
Q92485,Yes,Yes,Yes,0,15,No
Q92496,Yes,Yes,Yes,0,27,No
Q92499,No,No,No,0,0,No
Q924A0,No,No,No,0,0,No
Q924A2,No,No,Yes,0,31,No
Q924A4,Yes,Yes,Yes,0,6,No
Q924A5,No,No,No,0,8,Yes
Q924B5,Yes,Yes,Yes,0,18,No
Q924C1,No,No,No,0,0,No
Q924C3,No,No,No,0,122,Yes
Q924C5,No,No,No,0,0,No
Q924C6,Yes,Yes,Yes,0,33,No
Q924C9,No,No,No,0,21,Yes
Q924D0,No,No,No,0,0,No
Q924H0,No,No,No,0,12,Yes
Q924H2,No,No,No,0,0,No
Q924H5,No,No,No,0,0,No
Q924H7,No,No,No,0,0,No
Q924H9,No,No,No,0,0,No
Q924I2,No,No,No,0,0,No
Q924I3,No,Yes,No,0,22,Yes
Q924K1,No,No,No,0,0,No
Q924K2,No,No,No,0,0,No
Q924K8,No,No,No,0,0,No
Q924L1,No,No,No,0,22,No
Q924M5,No,No,No,0,0,No
Q924M7,No,No,No,0,0,No
Q924N4,No,No,No,0,54,Yes
Q924N5,No,No,No,0,0,No
Q924N9,Yes,Yes,Yes,0,22,No
Q924P2,No,Yes,No,0,0,No
Q924P3,Yes,Yes,Yes,0,12,No
Q924R9,No,No,No,0,0,No
Q924S1,No,Yes,No,0,0,No
Q924S2,No,No,No,0,0,No
Q924S4,Yes,Yes,Yes,0,58,Yes
Q924S5,No,No,No,0,0,No
Q924S7,No,No,No,0,6,No
Q924S8,No,No,No,0,12,No
Q924S9,No,No,No,0,0,No
Q924T2,No,No,No,0,0,No
Q924T3,No,No,No,0,0,No
Q924T4,Yes,Yes,Yes,0,48,No
Q924T7,No,No,No,0,0,No
Q924T8,No,No,No,0,32,Yes
Q924T9,No,Yes,No,0,34,Yes
Q924U0,No,Yes,No,0,4,Yes
Q924U1,No,Yes,No,0,0,Yes
Q924U5,No,No,No,0,0,No
Q924V1,No,Yes,No,0,48,Yes
Q924V4,No,No,No,0,19,No
Q924W5,No,No,No,0,0,No
Q924W6,No,No,No,0,0,No
Q924W7,No,No,No,0,0,No
Q924W9,No,No,No,0,0,No
Q924X1,Yes,Yes,Yes,0,6,Yes
Q924X2,No,No,No,0,6,No
Q924X6,Yes,Yes,Yes,0,64,Yes
Q924X7,No,No,No,0,0,No
Q924Y0,No,No,No,0,0,No
Q924Y4,No,No,No,0,0,No
Q924Y8,No,Yes,No,0,12,Yes
Q924Z4,No,No,No,0,13,No
Q924Z5,No,Yes,No,0,14,Yes
Q924Z6,No,No,No,0,0,No
Q924Z9,Yes,Yes,Yes,0,58,No
Q92502,No,No,No,0,0,No
Q92503,No,No,No,0,0,No
Q92504,Yes,Yes,No,2,0,No
Q92506,Yes,No,No,0,0,No
Q92508,Yes,No,No,3,66,Yes
Q92519,No,No,No,0,0,No
Q92520,Yes,No,Yes,0,32,No
Q92521,No,No,No,1,22,No
Q92522,No,No,No,0,0,No
Q92523,No,No,No,0,36,No
Q92526,No,No,No,0,0,No
Q92527,No,No,No,0,0,No
Q92529,No,No,No,0,0,No
Q92530,No,No,No,0,0,No
Q92535,No,No,No,1,0,No
Q92536,No,No,No,4,2,Yes
Q92537,Yes,Yes,No,4,0,Yes
Q92538,No,No,No,0,44,No
Q92539,No,No,No,0,0,No
Q92540,No,No,No,0,0,No
Q92541,Yes,No,Yes,0,26,No
Q92542,Yes,Yes,Yes,3,150,Yes
Q92543,Yes,No,No,1,64,No
Q92544,Yes,Yes,Yes,3,12,Yes
Q92545,Yes,No,Yes,1,138,No
Q92546,No,No,No,0,0,No
Q92547,No,No,No,0,0,No
Q92551,No,No,No,0,0,No
Q92552,No,No,No,0,0,No
Q92556,No,No,No,0,0,No
Q92558,No,No,No,0,0,No
Q92560,No,No,No,0,0,No
Q92561,No,No,No,0,0,No
Q92562,No,No,No,0,42,No
Q92563,Yes,Yes,Yes,0,12,No
Q92564,No,No,No,0,0,No
Q92565,No,No,No,0,0,No
Q92567,No,No,No,0,0,No
Q92569,No,No,No,0,0,No
Q92570,No,No,No,0,0,No
Q92572,No,No,No,0,0,No
Q92574,No,No,No,0,29,No
Q92575,No,No,No,0,21,No
Q92576,No,No,No,0,0,No
Q92581,Yes,Yes,Yes,2,12,No
Q92583,Yes,Yes,Yes,0,5,No
Q92585,No,No,No,0,0,No
Q92597,No,No,No,0,0,No
Q92598,No,No,No,0,0,No
Q92599,No,No,No,0,0,No
Q925B0,No,No,No,0,0,No
Q925B3,No,No,No,0,163,Yes
Q925B4,No,Yes,No,0,0,Yes
Q925B5,No,Yes,Yes,0,24,No
Q925C0,No,No,No,0,28,No
Q925D4,No,No,No,0,0,No
Q925D8,Yes,Yes,Yes,0,27,Yes
Q925E0,No,No,No,0,0,No
Q925E1,No,No,No,0,0,No
Q925E7,No,No,No,0,0,No
Q925E8,No,No,No,0,0,No
Q925F0,No,No,No,0,0,No
Q925F2,Yes,Yes,Yes,0,68,Yes
Q925F3,No,No,No,0,0,No
Q925F4,No,No,No,0,0,No
Q925G0,No,No,No,0,0,No
Q925G1,No,No,No,0,0,No
Q925G2,No,Yes,No,0,6,Yes
Q925H0,No,Yes,No,0,0,Yes
Q925H1,No,No,No,0,0,No
Q925H2,No,No,No,0,0,No
Q925H3,No,No,No,0,0,No
Q925H4,No,No,No,0,0,No
Q925H6,No,No,No,0,0,No
Q925H7,No,No,No,0,0,No
Q925I0,No,No,No,0,0,No
Q925I1,No,No,No,0,0,No
Q925I4,Yes,No,Yes,0,70,Yes
Q925I7,Yes,Yes,Yes,0,12,No
Q925J9,No,No,No,0,0,No
Q925K9,No,No,No,0,0,No
Q925N0,No,No,Yes,0,34,No
Q925N1,No,No,No,0,26,No
Q925N2,No,No,No,0,40,No
Q925N3,No,No,No,0,0,No
Q925N4,Yes,Yes,No,0,0,Yes
Q925N6,Yes,Yes,Yes,0,122,Yes
Q925N7,No,No,No,0,0,Yes
Q925P2,Yes,Yes,Yes,0,96,Yes
Q925Q3,Yes,Yes,Yes,0,28,Yes
Q925Q4,Yes,Yes,Yes,0,10,No
Q925Q5,Yes,Yes,Yes,0,10,No
Q925Q8,No,No,No,0,0,No
Q925Q9,No,No,No,0,0,No
Q925R7,No,Yes,Yes,0,44,No
Q925S4,Yes,Yes,Yes,0,17,No
Q925S8,No,No,No,0,23,No
Q925T0,No,No,No,0,0,No
Q925T6,No,No,No,0,0,No
Q925T8,Yes,No,No,0,0,No
Q925U0,Yes,Yes,Yes,0,18,No
Q925U2,No,Yes,Yes,0,10,No
Q925U4,No,Yes,Yes,0,94,No
Q92600,No,No,Yes,0,3,No
Q92604,No,No,No,2,0,No
Q92608,No,No,No,0,0,No
Q92609,No,No,No,0,41,No
Q92610,No,No,No,0,0,No
Q92611,Yes,No,Yes,1,94,No
Q92613,No,No,No,0,0,No
Q92614,No,No,No,0,0,No
Q92615,No,No,No,0,0,No
Q92616,No,No,No,0,0,No
Q92617,No,No,No,1,0,No
Q92618,No,No,No,0,0,No
Q92619,No,No,No,0,0,No
Q92620,No,No,No,0,0,No
Q92621,No,No,No,0,24,No
Q92622,No,No,No,0,0,No
Q92623,No,No,No,0,0,No
Q92624,No,No,No,0,0,No
Q92625,No,No,No,0,0,No
Q92626,Yes,Yes,Yes,0,150,No
Q92628,No,No,No,0,0,No
Q92629,Yes,No,No,3,42,Yes
Q92630,No,No,No,0,0,No
Q92633,No,No,No,4,21,Yes
Q92636,No,No,No,0,0,No
Q92637,Yes,Yes,Yes,3,38,Yes
Q92643,Yes,Yes,Yes,1,0,No
Q92664,No,No,No,0,0,No
Q92665,No,No,No,0,0,No
Q92667,No,No,No,0,32,No
Q92670,No,No,No,0,0,No
Q92673,Yes,Yes,Yes,4,384,No
Q92674,No,No,No,0,0,No
Q92681,No,No,No,0,0,No
Q92685,Yes,No,No,0,4,No
Q92686,No,No,No,0,0,No
Q92688,No,No,No,0,0,No
Q92692,Yes,Yes,Yes,3,14,Yes
Q92696,No,No,No,0,0,No
Q92698,No,No,No,0,0,No
Q92729,Yes,Yes,Yes,4,78,Yes
Q92730,No,No,No,0,0,No
Q92731,No,No,No,0,0,No
Q92733,No,No,No,0,0,No
Q92734,No,No,No,0,0,No
Q92736,No,No,No,2,376,No
Q92737,No,No,No,0,0,No
Q92738,No,No,No,0,0,No
Q92743,Yes,Yes,Yes,0,23,No
Q92747,No,No,No,0,0,No
Q92748,No,No,No,0,0,No
Q92750,No,No,No,0,0,No
Q92752,No,No,No,1,0,No
Q92753,No,No,No,0,0,No
Q92754,No,No,No,0,0,No
Q92759,No,No,No,0,0,No
Q92764,No,No,No,0,0,No
Q92765,Yes,Yes,Yes,0,9,No
Q92766,No,No,No,0,0,No
Q92769,No,No,No,0,0,No
Q92771,No,No,No,0,0,No
Q92772,No,No,No,0,0,No
Q92777,No,No,No,0,0,No
Q92781,Yes,Yes,Yes,0,6,No
Q92782,No,No,No,0,0,No
Q92783,No,No,No,0,0,No
Q92784,No,No,No,0,0,No
Q92785,No,No,No,0,0,No
Q92786,No,No,No,0,0,No
Q92791,Yes,Yes,Yes,0,26,No
Q92793,No,No,No,0,0,No
Q92794,No,No,No,0,0,No
Q92796,No,No,No,0,0,No
Q92797,No,No,No,0,0,No
Q92800,No,No,No,0,0,No
Q92802,No,No,No,0,0,No
Q92804,No,No,No,0,0,No
Q92805,No,No,No,0,0,No
Q92806,No,No,No,2,5,Yes
Q92813,No,No,No,1,0,No
Q92817,No,No,No,0,0,No
Q92819,Yes,No,No,2,12,Yes
Q92820,Yes,Yes,Yes,0,18,No
Q92823,Yes,Yes,Yes,3,254,Yes
Q92824,Yes,Yes,Yes,2,232,Yes
Q92826,No,No,No,0,0,No
Q92828,No,No,No,0,0,No
Q92830,No,No,No,0,0,No
Q92831,No,No,No,0,0,No
Q92832,Yes,Yes,Yes,0,76,No
Q92833,No,No,No,0,0,No
Q92834,No,No,No,0,0,No
Q92835,No,No,No,0,0,No
Q92837,No,No,No,0,0,No
Q92838,Yes,No,No,2,20,Yes
Q92839,Yes,No,No,1,18,Yes
Q92841,Yes,No,Yes,0,12,No
Q92843,No,No,No,1,0,No
Q92844,No,No,No,0,0,No
Q92845,No,No,No,0,0,No
Q92847,Yes,No,No,3,22,Yes
Q92851,No,No,No,0,0,No
Q92854,Yes,Yes,Yes,4,136,Yes
Q92858,No,No,No,0,0,No
Q92859,Yes,Yes,Yes,4,116,Yes
Q92870,No,No,No,0,0,No
Q92871,No,No,No,0,0,No
Q92874,Yes,Yes,Yes,0,8,No
Q92876,Yes,Yes,Yes,0,11,No
Q92878,No,No,No,0,0,No
Q92879,No,No,No,0,0,No
Q92882,No,No,No,0,0,No
Q92886,No,No,No,0,0,No
Q92887,No,No,No,3,100,Yes
Q92888,No,No,No,0,0,No
Q92889,No,No,No,0,0,No
Q92890,No,No,No,0,0,No
Q92896,Yes,Yes,Yes,1,72,Yes
Q92900,No,No,No,0,0,No
Q92901,No,No,No,0,0,No
Q92902,No,No,No,0,0,No
Q92903,No,No,No,0,0,No
Q92904,No,No,No,0,0,No
Q92905,No,No,No,0,0,No
Q92908,No,No,No,0,0,No
Q92911,Yes,No,No,3,18,Yes
Q92913,No,No,No,0,0,No
Q92914,No,No,No,0,0,No
Q92915,No,No,No,0,0,No
Q92917,No,No,No,0,0,No
Q92918,No,No,No,0,0,No
Q92922,No,No,No,0,0,No
Q92925,No,No,No,0,0,No
Q92928,No,No,No,0,0,No
Q92930,No,No,No,0,0,No
Q92932,Yes,Yes,Yes,2,6,Yes
Q92934,No,No,No,0,0,No
Q92935,Yes,No,Yes,1,12,No
Q92945,No,No,No,0,0,No
Q92947,No,No,No,0,0,No
Q92949,No,No,No,0,0,No
Q92952,No,No,No,2,0,No
Q92953,No,No,No,2,72,Yes
Q92954,Yes,Yes,Yes,0,29,No
Q92956,Yes,Yes,No,4,32,Yes
Q92959,No,No,No,2,20,Yes
Q92963,No,No,No,0,0,No
Q92966,No,No,No,0,0,No
Q92968,No,No,No,1,12,No
Q92973,No,No,No,0,0,No
Q92974,No,No,No,0,0,No
Q92979,No,No,No,0,0,No
Q92982,No,No,No,3,3,Yes
Q92985,No,No,No,0,0,No
Q92988,No,No,No,0,0,No
Q92989,No,No,No,0,0,No
Q92990,No,No,No,0,0,No
Q92993,No,No,No,0,0,No
Q92994,No,No,No,0,0,No
Q92995,No,No,No,0,0,No
Q92997,No,No,No,0,0,No
Q93008,No,No,No,0,0,No
Q93009,No,No,No,0,0,No
Q93015,No,No,No,0,0,No
Q93033,No,Yes,Yes,4,74,Yes
Q93034,No,No,No,0,0,No
Q93038,Yes,Yes,Yes,3,4,Yes
Q93045,No,No,Yes,0,6,No
Q93050,No,No,No,2,32,No
Q93052,No,No,No,0,0,No
Q93062,No,No,No,0,0,No
Q93063,Yes,No,No,1,48,No
Q93070,Yes,Yes,Yes,2,29,No
Q93073,No,No,No,0,0,No
Q93074,No,No,No,0,0,No
Q93075,No,No,No,0,0,No
Q93077,No,No,No,0,0,No
Q93079,No,No,No,0,0,No
Q93083,No,No,Yes,0,0,No
Q93084,No,No,No,1,4,No
Q93086,No,No,No,3,43,Yes
Q93088,No,No,No,0,0,No
Q93091,Yes,Yes,Yes,0,22,No
Q93092,No,No,No,0,0,No
Q93096,No,No,No,0,0,No
Q93097,Yes,No,No,0,0,No
Q93098,Yes,Yes,Yes,0,11,No
Q93099,No,No,No,0,0,No
Q93100,No,No,No,0,0,No
Q95365,Yes,Yes,,4,0,No
Q95460,Yes,Yes,Yes,4,10,Yes
Q95604,Yes,Yes,,4,0,No
Q95IE3,Yes,Yes,,4,0,No
Q969D9,No,No,Yes,0,21,No
Q969E1,Yes,Yes,Yes,0,0,No
Q969E2,Yes,No,No,2,0,No
Q969E3,Yes,Yes,Yes,0,0,No
Q969E4,No,No,No,0,0,No
Q969E8,No,No,No,0,0,No
Q969F0,No,No,No,2,0,No
Q969F1,No,No,No,0,0,No
Q969F2,No,No,No,0,0,No
Q969F8,Yes,No,No,2,2,Yes
Q969F9,No,No,No,0,21,No
Q969G2,No,No,No,0,0,No
Q969G3,No,No,No,0,0,No
Q969G5,No,No,No,0,0,No
Q969G6,No,No,No,0,0,No
Q969G9,No,No,No,0,0,No
Q969H0,No,No,No,0,0,No
Q969H4,No,No,No,0,0,No
Q969H6,No,No,No,0,0,No
Q969H8,Yes,Yes,Yes,0,0,No
Q969H9,No,No,No,0,0,No
Q969I3,No,No,No,0,0,No
Q969I6,No,No,No,2,0,Yes
Q969J2,No,No,No,0,0,No
Q969J3,No,No,No,0,0,No
Q969J5,Yes,Yes,Yes,0,27,No
Q969K3,No,Yes,Yes,0,24,No
Q969K4,No,No,No,0,0,No
Q969K7,Yes,No,No,2,0,No
Q969L2,No,No,No,2,0,No
Q969L4,No,No,No,0,0,No
Q969M1,No,No,No,0,0,No
Q969M2,Yes,No,No,2,18,Yes
Q969M3,No,No,No,1,2,No
Q969M7,No,No,No,0,0,No
Q969N2,Yes,Yes,Yes,2,62,No
Q969N4,No,No,No,3,2,Yes
Q969P0,Yes,Yes,Yes,4,26,Yes
Q969P5,No,No,No,0,0,No
Q969P6,No,No,Yes,0,28,No
Q969Q0,No,No,No,0,0,No
Q969Q1,No,No,No,0,0,No
Q969Q4,No,No,No,0,0,No
Q969Q5,No,No,No,0,0,No
Q969Q6,No,No,No,0,0,No
Q969R2,Yes,No,No,0,0,No
Q969R5,No,No,No,0,0,No
Q969R8,No,No,No,0,0,No
Q969S0,Yes,Yes,Yes,1,6,No
Q969S2,No,No,No,0,0,No
Q969S3,No,No,No,0,0,No
Q969S6,Yes,No,No,2,0,No
Q969S8,No,No,No,0,0,No
Q969S9,No,No,No,0,0,No
Q969T3,No,No,No,0,0,No
Q969T4,No,No,No,0,0,No
Q969T7,No,No,No,0,0,No
Q969T9,No,No,No,0,0,No
Q969U6,No,No,No,0,0,No
Q969U7,No,No,No,0,0,No
Q969V1,No,No,No,2,4,Yes
Q969V3,Yes,No,No,1,14,No
Q969V4,No,No,No,0,0,No
Q969V5,Yes,No,Yes,2,28,No
Q969V6,No,No,No,0,0,No
Q969W0,No,No,No,2,0,No
Q969W1,No,No,Yes,1,26,No
Q969W3,No,No,No,0,0,No
Q969W8,No,No,No,0,0,No
Q969W9,No,No,No,3,16,No
Q969X0,No,No,No,0,0,No
Q969X1,No,No,No,3,0,No
Q969X2,Yes,No,No,2,58,No
Q969X5,Yes,No,No,1,0,No
Q969X6,No,No,No,0,0,No
Q969Y0,Yes,No,Yes,0,60,No
Q969Y2,No,No,No,0,0,No
Q969Z0,No,No,No,0,0,No
Q969Z3,Yes,No,No,0,0,No
Q969Z4,Yes,Yes,Yes,4,12,Yes
Q96A00,No,No,No,0,0,No
Q96A04,No,No,No,0,0,No
Q96A05,No,No,No,0,0,No
Q96A08,No,No,No,0,0,No
Q96A09,Yes,No,Yes,0,11,No
Q96A11,Yes,No,Yes,1,48,No
Q96A19,No,No,No,0,0,No
Q96A22,No,No,No,0,0,No
Q96A23,No,No,No,0,0,No
Q96A25,No,No,No,3,4,No
Q96A26,No,No,Yes,2,10,No
Q96A28,Yes,Yes,Yes,4,8,Yes
Q96A29,No,No,Yes,1,12,No
Q96A32,No,No,No,0,0,No
Q96A33,Yes,Yes,Yes,1,0,No
Q96A35,No,No,Yes,0,6,No
Q96A37,No,No,No,0,0,No
Q96A44,No,No,No,0,0,No
Q96A46,No,No,No,0,0,No
Q96A47,No,No,No,0,0,No
Q96A49,No,No,Yes,0,0,No
Q96A54,No,No,No,2,0,Yes
Q96A56,No,No,No,0,0,No
Q96A57,Yes,No,No,1,0,No
Q96A58,No,No,No,0,0,No
Q96A59,No,No,No,2,0,Yes
Q96A61,No,No,No,0,0,No
Q96A65,No,No,No,0,0,No
Q96A70,No,No,No,0,0,No
Q96A72,No,No,No,0,0,No
Q96A73,No,No,No,0,0,No
Q96A83,Yes,Yes,Yes,0,36,No
Q96A84,Yes,Yes,Yes,0,36,No
Q96A98,Yes,Yes,Yes,0,0,No
Q96A99,Yes,Yes,Yes,0,27,No
Q96AA3,No,No,No,1,0,No
Q96AA8,No,No,No,0,0,No
Q96AB3,No,No,No,0,0,No
Q96AB6,No,No,No,0,0,No
Q96AC1,No,No,No,1,0,No
Q96AC6,No,No,Yes,0,6,No
Q96AD5,Yes,No,No,2,24,Yes
Q96AE4,No,No,No,0,0,No
Q96AE7,Yes,No,No,0,0,No
Q96AG3,No,No,No,1,0,No
Q96AG4,No,No,No,2,17,No
Q96AH0,No,No,No,0,0,No
Q96AH8,No,No,No,0,0,No
Q96AJ1,No,No,No,0,0,No
Q96AJ9,No,No,No,2,12,Yes
Q96AK3,No,No,No,0,0,No
Q96AM1,Yes,No,No,3,12,Yes
Q96AN5,Yes,No,No,2,0,No
Q96AP0,No,No,No,0,0,No
Q96AP4,No,No,No,0,0,No
Q96AP7,Yes,Yes,Yes,4,52,Yes
Q96AQ1,No,No,No,0,0,No
Q96AQ2,Yes,No,No,2,0,No
Q96AQ6,No,No,No,0,6,No
Q96AQ7,No,No,No,0,0,No
Q96AQ8,No,No,No,3,0,No
Q96AQ9,No,No,No,0,0,No
Q96AT1,No,No,No,0,0,No
Q96AT9,No,No,No,0,0,No
Q96AV8,No,No,No,0,0,No
Q96AW1,Yes,Yes,Yes,2,3,Yes
Q96AX1,No,No,No,0,18,No
Q96AX2,No,No,No,0,0,No
